evaluations raw_y
20830 0.1072677169
20898 0.1072677167
20934 0.1072677165
20960 0.1072677164
21456 0.1072677162
21641 0.1072677161
22164 0.1072677160
22644 0.1072677158
23781 0.1072677157
24931 0.1072677155
26122 0.1072677154
27276 0.1072677153
28133 0.1072677151
28678 0.1072677150
29762 0.1072677149
31168 0.1072677147
31781 0.1072677146
32839 0.1072677145
33404 0.1072677144
34956 0.1072677142
36448 0.1072677141
37128 0.1072677140
38436 0.1072677139
39797 0.1072677138
40486 0.1072677137
40814 0.1072677136
41997 0.1072677135
42254 0.1072677133
43032 0.1072677132
43959 0.1072677131
44708 0.1072677130
45754 0.1072677128
46639 0.1072677127
47450 0.1072677126
48229 0.1072677124
48613 0.1072677123
48799 0.1072677121
49210 0.1072677120
50000 0.1072677132
evaluations raw_y
1 33.8279998096
2 23.1396346858
4 8.1259580601
9 4.9018549352
48 4.2608998801
115 4.0472059156
151 3.9790946699
179 3.2683114364
240 2.4082014244
370 2.0719335244
2087 1.8165766049
3664 1.7050355781
3700 1.6229470652
4004 1.5928539447
4009 1.4710380808
4031 1.4622187589
4038 1.4588178283
4055 1.2476386621
4093 1.2307454229
4154 0.6357873023
4533 0.6155700615
4600 0.5299157789
4623 0.4843135815
4653 0.4708305773
4663 0.4597500898
4754 0.4174476739
4839 0.3564113729
4876 0.2892743158
4896 0.2613130729
4927 0.2602199755
4940 0.2295712789
5015 0.1994160139
5038 0.1701769025
5190 0.1560088430
5256 0.1251831294
5266 0.1099223994
5489 0.1065335988
5558 0.0998783323
5579 0.0777175457
5584 0.0739786468
5782 0.0578973372
6180 0.0445868919
6371 0.0438543804
6435 0.0399843030
6552 0.0378526851
6699 0.0368350651
6867 0.0363720181
6902 0.0354316226
7001 0.0345147354
7041 0.0338915938
7151 0.0308119311
7267 0.0298202497
7342 0.0287217478
7460 0.0275886257
7555 0.0271774423
7571 0.0267384517
7600 0.0267074121
7684 0.0255945707
7801 0.0247237299
7929 0.0244664595
8020 0.0242887067
8103 0.0238717978
8368 0.0234866744
8451 0.0224998463
8646 0.0224911871
8739 0.0223002034
8816 0.0222127253
8887 0.0220561236
8896 0.0219661943
9056 0.0219375426
9129 0.0218624905
9294 0.0218198016
9309 0.0217918199
9369 0.0217764385
9416 0.0215717405
9428 0.0215500109
9517 0.0215015097
9552 0.0214454305
9622 0.0213005384
10039 0.0212829287
10096 0.0212746615
10111 0.0211196086
10354 0.0211173914
10516 0.0211115591
10518 0.0210864004
10540 0.0210424984
10654 0.0210267712
10666 0.0210258147
10736 0.0209974662
11111 0.0209931777
11169 0.0209681255
11249 0.0209665621
11429 0.0209634507
11514 0.0209506882
11910 0.0209484374
12119 0.0209472045
12151 0.0209407772
12194 0.0209372764
12212 0.0209319473
12447 0.0209293810
12545 0.0209280276
12625 0.0209279413
12792 0.0209274144
12928 0.0209249726
12942 0.0209247276
12955 0.0209246596
12994 0.0209233828
13005 0.0209230675
13204 0.0209229941
13325 0.0209225721
13379 0.0209213218
13619 0.0209206499
13629 0.0209198328
13790 0.0209196881
13975 0.0209196759
14003 0.0209192239
14007 0.0209186801
14068 0.0209184392
14374 0.0209181692
14378 0.0209181385
14462 0.0209179006
14777 0.0209178800
14814 0.0209177940
14923 0.0209177389
14942 0.0209177250
14998 0.0209177119
15039 0.0209176479
15070 0.0209176474
15081 0.0209176362
15111 0.0209174530
15148 0.0209174482
15318 0.0209172894
15679 0.0209172560
15810 0.0209172332
15879 0.0209172199
16041 0.0209172082
16234 0.0209171881
16372 0.0209171595
16478 0.0209171536
16551 0.0209171076
17057 0.0209170981
17165 0.0209170964
17235 0.0209170942
17314 0.0209170921
17373 0.0209170912
17437 0.0209170885
17462 0.0209170881
17480 0.0209170855
17702 0.0209170803
17954 0.0209170797
17989 0.0209170783
18029 0.0209170762
18123 0.0209170743
18385 0.0209170741
18472 0.0209170732
18745 0.0209170719
18805 0.0209170716
18833 0.0209170712
18929 0.0209170702
19254 0.0209170699
19330 0.0209170695
19354 0.0209170691
19485 0.0209170686
19608 0.0209170684
19677 0.0209170682
20047 0.0209170679
20168 0.0209170676
20795 0.0209170674
21354 0.0209170673
41372 0.0209170672
50000 0.0209170677
evaluations raw_y
1 6.6472306040
62 5.3813612808
101 4.2936423426
286 3.4020163834
361 3.0647127533
1244 2.7560301848
1361 2.3691217598
3366 2.1484077926
3404 1.7642311116
3565 1.3388612448
3603 1.2805134897
3625 0.9989027548
3755 0.9612086489
3792 0.8264893930
3841 0.7822048651
3876 0.7421461613
3897 0.6878404359
4044 0.4713705403
4144 0.4462385707
4202 0.4173594538
4390 0.3791023996
4450 0.3581127587
4479 0.2981737720
4599 0.2699245721
4619 0.2289360638
4774 0.2096947594
4883 0.1946588001
4937 0.1822301163
5095 0.1122735000
5340 0.1117638279
5423 0.1079477921
5573 0.1029026665
5585 0.0875749422
6000 0.0874820389
6048 0.0874063946
6087 0.0847544499
6212 0.0802752610
6369 0.0794882969
6407 0.0776095828
6456 0.0762161735
6586 0.0733126389
6630 0.0729031087
6682 0.0711159857
6787 0.0692097539
6875 0.0652598030
7187 0.0642968419
7292 0.0637696678
7377 0.0609650360
7738 0.0608991576
7759 0.0592641129
7811 0.0588039597
7932 0.0586905191
8324 0.0582940143
8331 0.0582118757
8495 0.0581169270
8502 0.0577705424
8809 0.0575844395
8981 0.0574636092
9016 0.0573568381
9086 0.0573081964
9192 0.0570029081
9370 0.0569686572
9470 0.0568695035
9566 0.0568504231
9643 0.0568188803
9687 0.0567923992
9715 0.0567858577
9732 0.0567418689
9776 0.0566257792
9934 0.0565894577
10217 0.0565863481
10310 0.0565758905
10335 0.0565537022
10429 0.0565322686
10589 0.0565149070
10652 0.0564942012
10857 0.0564697831
10968 0.0564559561
11066 0.0564505687
11397 0.0564338994
11717 0.0564336532
11739 0.0564311417
11837 0.0564301922
11868 0.0564300035
11929 0.0564296355
11972 0.0564282577
12029 0.0564274121
12048 0.0564249642
12057 0.0564225091
12104 0.0564221928
12125 0.0564183691
12287 0.0564173599
12521 0.0564169647
12588 0.0564163194
12612 0.0564157843
12641 0.0564146926
12682 0.0564146555
12734 0.0564121087
12762 0.0564116067
12772 0.0564109967
12818 0.0564088133
13384 0.0564075572
13449 0.0564056753
13817 0.0564054722
13827 0.0564054302
13836 0.0564050237
13930 0.0564046839
14052 0.0564043934
14065 0.0564042453
14198 0.0564039833
14462 0.0564039708
14486 0.0564037298
14514 0.0564035759
14913 0.0564035139
14965 0.0564033059
15070 0.0564032827
15071 0.0564031688
15468 0.0564031272
15538 0.0564030806
15581 0.0564029697
15879 0.0564029213
15973 0.0564029080
16100 0.0564029010
16109 0.0564028821
16185 0.0564028765
16329 0.0564028636
16351 0.0564028490
16476 0.0564028466
16562 0.0564028410
16596 0.0564028408
16600 0.0564028297
16646 0.0564028211
16681 0.0564028126
16766 0.0564028084
16887 0.0564028082
16922 0.0564028055
16926 0.0564028013
16931 0.0564027974
17047 0.0564027841
17147 0.0564027808
17337 0.0564027789
17397 0.0564027774
17405 0.0564027754
17406 0.0564027734
17407 0.0564027674
17760 0.0564027663
17857 0.0564027634
17960 0.0564027619
18071 0.0564027612
18122 0.0564027605
18134 0.0564027602
18143 0.0564027601
18157 0.0564027586
18215 0.0564027568
18345 0.0564027544
18538 0.0564027541
18786 0.0564027538
18865 0.0564027533
18995 0.0564027529
19008 0.0564027527
19148 0.0564027525
19172 0.0564027521
19234 0.0564027518
19311 0.0564027516
19722 0.0564027514
19829 0.0564027512
19838 0.0564027511
19865 0.0564027508
20041 0.0564027507
20171 0.0564027506
20294 0.0564027504
20451 0.0564027502
20744 0.0564027501
22085 0.0564027500
22912 0.0564027499
23701 0.0564027497
24664 0.0564027496
25530 0.0564027495
25782 0.0564027494
27491 0.0564027493
28186 0.0564027492
29102 0.0564027491
29947 0.0564027490
34994 0.0564027489
36988 0.0564027488
44038 0.0564027487
45401 0.0564027486
48249 0.0564027484
50000 0.0564027487
evaluations raw_y
1 13.4998649574
2 10.5897516965
6 9.1107507087
17 5.2097313609
89 3.4650585145
512 2.4535415834
1478 2.4084943342
3203 2.0632116174
3663 1.2386243964
4003 1.0611306822
4211 0.6335585410
4284 0.5715699998
4400 0.5467962698
4594 0.5362712279
4648 0.3824267310
4691 0.3683612139
4805 0.3583006070
5008 0.3418424492
5028 0.3226157622
5034 0.3175333921
5331 0.3119899348
5357 0.3118581046
5456 0.2922159973
5477 0.2746917185
5538 0.2706609629
5577 0.2660458353
5659 0.2474544862
5696 0.2311102243
5866 0.2220489741
5916 0.2200605064
5961 0.2188798149
5981 0.2055930456
5983 0.2041543396
6038 0.1931183361
6162 0.1888218857
6230 0.1747714555
6248 0.1648216100
6720 0.1641196342
6934 0.1589173615
7001 0.1519496103
7132 0.1516164354
7331 0.1502976261
7454 0.1463234209
7486 0.1444689632
7555 0.1426992193
7876 0.1414536128
8131 0.1410374114
8199 0.1406661929
8230 0.1391717538
8327 0.1388694976
8386 0.1382264980
8701 0.1379704972
8726 0.1379041295
8828 0.1375776261
9103 0.1372492185
9199 0.1368963397
9238 0.1368212725
9362 0.1366308707
9660 0.1364770698
9777 0.1363694196
9888 0.1362382415
9898 0.1360948411
10185 0.1360882556
10236 0.1360637630
10295 0.1360347646
10318 0.1358654810
10731 0.1358628949
10738 0.1358287238
10786 0.1358195387
10789 0.1358151905
10843 0.1357351729
11028 0.1357258263
11086 0.1356956909
11116 0.1356656474
11335 0.1356367509
11578 0.1356234990
11580 0.1356129613
11628 0.1355972485
11765 0.1355840008
11780 0.1355753284
11883 0.1355672716
11943 0.1355643068
12363 0.1355626908
12560 0.1355598918
12678 0.1355581233
12716 0.1355577008
12765 0.1355566421
12831 0.1355550499
12925 0.1355535166
12945 0.1355526776
13033 0.1355485531
13282 0.1355484419
13309 0.1355459604
13478 0.1355459197
13635 0.1355445340
13655 0.1355442568
13717 0.1355442074
13891 0.1355438377
13901 0.1355437743
13952 0.1355432056
13955 0.1355430134
14177 0.1355428048
14197 0.1355424032
14226 0.1355419187
14503 0.1355417666
14524 0.1355415461
14550 0.1355415458
14939 0.1355412149
15524 0.1355412075
15541 0.1355411838
15564 0.1355411296
15598 0.1355410001
15705 0.1355409494
15727 0.1355409360
15874 0.1355409249
15959 0.1355409175
16120 0.1355409101
16155 0.1355409075
16208 0.1355409049
16272 0.1355409015
16273 0.1355408302
16455 0.1355407905
16707 0.1355407867
16811 0.1355407838
16840 0.1355407690
17166 0.1355407530
17255 0.1355407484
17406 0.1355407437
17526 0.1355407432
17542 0.1355407182
18159 0.1355407168
18206 0.1355407152
18485 0.1355407151
18490 0.1355407148
18549 0.1355407102
18882 0.1355407095
18927 0.1355407091
19334 0.1355407087
19373 0.1355407085
19557 0.1355407081
19711 0.1355407078
19793 0.1355407076
20150 0.1355407074
20369 0.1355407072
20428 0.1355407071
20575 0.1355407070
20593 0.1355407069
20693 0.1355407068
21250 0.1355407066
24237 0.1355407065
25934 0.1355407064
26009 0.1355407062
28409 0.1355407061
35416 0.1355407060
37956 0.1355407059
41743 0.1355407058
45370 0.1355407057
48460 0.1355407055
50000 0.1355407057
evaluations raw_y
1 18.3707311400
4 13.8794847018
5 3.4486039248
724 3.4150223105
738 2.7127900868
926 2.4606541382
1380 2.3975746802
3295 2.1019269693
3387 1.3637808439
3610 0.9845676870
3693 0.8338865120
3719 0.7085942540
3893 0.6624018517
3957 0.6390258054
4135 0.6189866379
4143 0.6186380633
4170 0.3638926586
4261 0.3094681206
4270 0.2927902310
4482 0.1579479834
4831 0.1504678832
5036 0.1459277482
5116 0.1419485248
5142 0.1375790284
5185 0.1271783440
5244 0.1074044383
5278 0.0706825193
5570 0.0705109154
5590 0.0616356861
5599 0.0613213310
5677 0.0605519822
5857 0.0602918477
5927 0.0580368980
5938 0.0532137238
6139 0.0479502293
6171 0.0406064479
6213 0.0371671670
6219 0.0363235419
6280 0.0362969871
6328 0.0354293247
6391 0.0344889729
6450 0.0310701331
6538 0.0301836960
6540 0.0289516951
6763 0.0259392580
6768 0.0232189338
6947 0.0229065963
6995 0.0222837092
7055 0.0222456719
7216 0.0209227358
7236 0.0204781140
7255 0.0197708596
7391 0.0185133411
7468 0.0184012920
7505 0.0162178997
7915 0.0157209810
7955 0.0152461239
8010 0.0152193342
8049 0.0149216407
8052 0.0139864084
8259 0.0137762493
8324 0.0134343414
8529 0.0129165990
8669 0.0129081792
8885 0.0125511609
8932 0.0125194005
9019 0.0124532739
9071 0.0124103076
9080 0.0123556695
9252 0.0123308659
9270 0.0122318622
9273 0.0122191466
9306 0.0121816518
9531 0.0120977581
9575 0.0120975790
9608 0.0120195753
9621 0.0118884036
9745 0.0118506743
9913 0.0118070982
9961 0.0117092990
10072 0.0116830845
10192 0.0116289669
10303 0.0116267435
10374 0.0116216921
10377 0.0116040552
10426 0.0115789514
10541 0.0115452300
10694 0.0115230390
10727 0.0114840183
10954 0.0114750185
11077 0.0114715684
11247 0.0114710634
11270 0.0114681828
11377 0.0114644841
11412 0.0114577675
11464 0.0114560101
11474 0.0114501845
11491 0.0114453203
11577 0.0114451994
11786 0.0114386126
11814 0.0114351718
11887 0.0114312814
11961 0.0114274073
12011 0.0114260576
12176 0.0114220452
12285 0.0114206535
12568 0.0114194756
12638 0.0114190322
12644 0.0114184577
12677 0.0114173944
12694 0.0114166583
12908 0.0114161914
13056 0.0114151704
13213 0.0114146277
13249 0.0114136486
13322 0.0114133452
13418 0.0114131959
13556 0.0114127552
13559 0.0114125810
13629 0.0114122674
13630 0.0114119763
13950 0.0114119553
14031 0.0114115264
14130 0.0114112940
14304 0.0114112310
14319 0.0114108790
14721 0.0114107440
14737 0.0114106599
14825 0.0114106429
14979 0.0114105710
15113 0.0114104953
15253 0.0114104850
15276 0.0114104228
15288 0.0114103899
15302 0.0114103747
15340 0.0114102751
15376 0.0114102706
15390 0.0114102490
15721 0.0114102317
15806 0.0114101769
15897 0.0114101567
15936 0.0114101479
16118 0.0114101451
16133 0.0114101051
16428 0.0114100896
16618 0.0114100728
16870 0.0114100692
16915 0.0114100689
16926 0.0114100620
17057 0.0114100587
17062 0.0114100459
17325 0.0114100422
17404 0.0114100383
17469 0.0114100356
17500 0.0114100319
17610 0.0114100292
17698 0.0114100283
17829 0.0114100252
18100 0.0114100230
18375 0.0114100215
18465 0.0114100213
18504 0.0114100197
18563 0.0114100188
18792 0.0114100173
19024 0.0114100171
19151 0.0114100167
19211 0.0114100162
19412 0.0114100160
19436 0.0114100158
19491 0.0114100155
19604 0.0114100154
19643 0.0114100152
19728 0.0114100148
20080 0.0114100147
20170 0.0114100145
20332 0.0114100144
20518 0.0114100142
21074 0.0114100141
22522 0.0114100140
24420 0.0114100139
27052 0.0114100138
30713 0.0114100136
33834 0.0114100135
36183 0.0114100134
37597 0.0114100133
40703 0.0114100132
42225 0.0114100131
43879 0.0114100129
46385 0.0114100128
49056 0.0114100127
50000 0.0114100129
evaluations raw_y
1 14.5759628320
7 8.3130051777
8 6.8274436470
38 4.9040462631
57 4.7400094810
59 3.8291943524
70 2.6802707619
841 2.2624891068
3282 1.9185012911
3565 1.7100496684
3595 1.0540615112
3951 0.7390976116
4183 0.6226538273
4184 0.5157395027
4338 0.3276229834
4424 0.3156822670
4517 0.2851705222
4580 0.2651859380
4607 0.2645382148
4723 0.2375350279
4815 0.1460921037
4880 0.1149031391
5356 0.1041282703
5574 0.0887031659
5612 0.0864295264
5696 0.0859593044
5722 0.0720130740
5731 0.0654355416
5884 0.0596791770
5956 0.0561330418
5962 0.0534896213
6084 0.0523682796
6144 0.0359918232
6529 0.0321802372
6772 0.0271882972
7183 0.0237294033
7285 0.0225647529
7722 0.0223723664
7772 0.0217746805
7781 0.0212239656
7868 0.0201814269
7981 0.0200750845
8183 0.0198341501
8194 0.0193957695
8201 0.0190655247
8334 0.0184478934
8661 0.0184324435
8731 0.0183247036
8772 0.0182417816
8830 0.0179667791
8856 0.0179408559
8874 0.0179196381
9096 0.0178964046
9166 0.0178134824
9198 0.0176748331
9205 0.0176400648
9263 0.0176077319
9455 0.0175758989
9467 0.0175121828
9480 0.0174158345
9499 0.0173914319
9543 0.0173178749
9635 0.0172966695
9850 0.0172809892
10102 0.0172671777
10291 0.0172160636
10371 0.0172128841
10401 0.0171834808
10468 0.0171565537
10482 0.0171478708
10515 0.0171188193
10612 0.0171089785
10619 0.0171047955
10632 0.0170649810
10901 0.0170482544
10988 0.0170197469
11403 0.0170060420
11568 0.0170055782
11750 0.0169940178
11795 0.0169865952
11920 0.0169829203
11952 0.0169796730
12024 0.0169777796
12033 0.0169763168
12037 0.0169705004
12088 0.0169702160
12145 0.0169694324
12152 0.0169667459
12298 0.0169643764
12366 0.0169641178
12480 0.0169636395
12514 0.0169617053
12547 0.0169588563
12589 0.0169586011
12592 0.0169577329
12658 0.0169559246
12753 0.0169555839
12763 0.0169547097
12919 0.0169524591
13075 0.0169514889
13252 0.0169504685
13325 0.0169504311
13436 0.0169502783
13446 0.0169499074
13544 0.0169493550
13564 0.0169492201
13614 0.0169485403
13726 0.0169483278
13816 0.0169483007
13935 0.0169478376
13990 0.0169476833
14143 0.0169475836
14186 0.0169474673
14311 0.0169471816
14378 0.0169471395
14580 0.0169471143
14689 0.0169471037
14720 0.0169470781
14756 0.0169467999
15025 0.0169467469
15218 0.0169467128
15452 0.0169466871
15685 0.0169466802
15706 0.0169466461
15736 0.0169466453
15764 0.0169465976
15846 0.0169465676
15885 0.0169465643
15912 0.0169465264
16226 0.0169465220
16271 0.0169465084
16272 0.0169465046
16279 0.0169464882
16453 0.0169464852
16536 0.0169464749
16540 0.0169464600
16667 0.0169464404
16929 0.0169464266
16946 0.0169464252
16985 0.0169464235
17257 0.0169464228
17282 0.0169464156
17471 0.0169464142
17510 0.0169464130
17540 0.0169464118
17596 0.0169464079
17629 0.0169464074
17657 0.0169464060
17689 0.0169464049
17716 0.0169464027
17784 0.0169463964
17929 0.0169463956
17954 0.0169463947
18032 0.0169463945
18068 0.0169463937
18127 0.0169463909
18307 0.0169463898
18440 0.0169463883
18635 0.0169463878
18725 0.0169463872
18865 0.0169463862
19046 0.0169463858
19125 0.0169463856
19212 0.0169463848
19511 0.0169463846
19607 0.0169463841
19865 0.0169463838
19957 0.0169463837
20181 0.0169463835
20539 0.0169463833
21105 0.0169463831
24676 0.0169463830
25507 0.0169463829
27309 0.0169463828
27685 0.0169463827
28992 0.0169463826
30257 0.0169463825
31612 0.0169463823
33421 0.0169463822
36107 0.0169463821
36967 0.0169463820
38607 0.0169463818
39611 0.0169463817
40768 0.0169463816
43588 0.0169463815
44313 0.0169463814
45163 0.0169463813
47407 0.0169463812
47765 0.0169463810
49671 0.0169463809
50000 0.0169463812
evaluations raw_y
1 31.8651570931
2 8.0490954416
4 7.2197887217
14 5.9003551867
63 5.7561302645
108 3.1166447718
216 3.0270125565
1314 2.7983439447
1541 2.2223210590
3101 1.9700082979
3277 1.0098244526
3918 0.8581943074
4009 0.7903987597
4117 0.7002716963
4237 0.6524751173
4325 0.5717581168
4497 0.5490931480
4593 0.5007197004
4717 0.3289304164
4853 0.2449646756
5538 0.2426075767
5547 0.2008793786
6093 0.1916679539
6096 0.1798869131
6153 0.1778460590
6300 0.1760425563
6400 0.1651689277
6612 0.1636905231
6678 0.1598555264
6843 0.1514743505
7365 0.1504985758
7392 0.1473394418
7667 0.1466794218
7721 0.1456618569
7846 0.1446090212
7891 0.1443854608
7935 0.1430869463
8290 0.1423697347
8642 0.1416265131
8983 0.1414863027
