evaluations raw_y
7078 0.5528168277
7133 0.5528148876
7157 0.5528148801
7194 0.5528141744
7225 0.5528139056
7235 0.5528130028
7242 0.5528127764
7246 0.5528127251
7248 0.5528122691
7250 0.5528121245
7254 0.5528119842
7273 0.5528070274
7283 0.5528041752
7419 0.5528034691
7438 0.5528023771
7538 0.5528022765
7590 0.5528007093
7744 0.5528006790
7777 0.5527999766
7795 0.5527997605
7993 0.5527993091
8011 0.5527992308
8021 0.5527991901
8033 0.5527988910
8051 0.5527988411
8068 0.5527985324
8086 0.5527985006
8181 0.5527981624
8203 0.5527981399
8418 0.5527979995
8630 0.5527979145
8677 0.5527978883
8686 0.5527978722
8981 0.5527978405
8987 0.5527978328
9088 0.5527978289
9089 0.5527978238
9137 0.5527978237
9184 0.5527978156
9302 0.5527978049
9314 0.5527978006
9325 0.5527977815
9436 0.5527977812
9463 0.5527977783
9468 0.5527977719
9477 0.5527977715
9483 0.5527977646
9561 0.5527977597
9564 0.5527977558
9599 0.5527977481
9738 0.5527977472
9742 0.5527977464
9757 0.5527977422
9780 0.5527977414
9789 0.5527977410
9878 0.5527977404
9938 0.5527977393
10108 0.5527977383
10129 0.5527977379
10234 0.5527977378
10345 0.5527977374
10363 0.5527977370
10382 0.5527977353
10407 0.5527977341
10411 0.5527977339
10447 0.5527977332
10464 0.5527977326
10716 0.5527977322
10727 0.5527977319
10787 0.5527977317
10808 0.5527977316
10816 0.5527977315
10853 0.5527977313
11066 0.5527977310
11215 0.5527977309
13499 0.5527977306
14006 0.5527977304
15027 0.5527977302
15707 0.5527977301
16138 0.5527977299
16323 0.5527977298
17034 0.5527977295
17345 0.5527977293
23691 0.5527977291
24157 0.5527977288
24426 0.5527977287
24575 0.5527977284
25906 0.5527977282
26095 0.5527977280
26240 0.5527977279
26659 0.5527977276
26671 0.5527977275
27253 0.5527977274
27319 0.5527977273
27536 0.5527977269
27710 0.5527977267
29792 0.5527977264
30473 0.5527977261
30696 0.5527977259
30957 0.5527977258
31352 0.5527977255
32287 0.5527977254
32395 0.5527977250
32454 0.5527977246
34439 0.5527977243
34570 0.5527977241
34703 0.5527977239
35284 0.5527977237
35957 0.5527977236
35992 0.5527977232
36582 0.5527977230
37802 0.5527977227
38175 0.5527977224
40290 0.5527977221
40305 0.5527977220
40463 0.5527977215
41530 0.5527977214
41777 0.5527977213
41810 0.5527977211
42442 0.5527977209
42679 0.5527977208
43779 0.5527977207
44367 0.5527977203
44728 0.5527977201
45351 0.5527977199
45374 0.5527977196
46257 0.5527977194
46311 0.5527977193
46378 0.5527977192
46650 0.5527977189
46839 0.5527977188
47314 0.5527977187
47414 0.5527977186
47443 0.5527977183
47572 0.5527977181
47789 0.5527977180
47803 0.5527977179
48524 0.5527977178
48857 0.5527977177
48982 0.5527977175
49459 0.5527977174
50000 0.5527977191
evaluations raw_y
1 29.3977767284
2 13.1089804325
8 2.8669043261
308 2.4475985734
1882 2.1870910557
1961 1.9565164599
2052 1.5044292847
3421 1.4310381216
3449 1.4265759418
3463 1.4239969532
3575 1.3993682090
3585 1.3817354306
3762 1.3690775263
3782 1.3605604185
3830 1.3577328817
4078 1.3549593828
4089 1.3524955659
4134 1.3463624707
4219 1.3459828489
4291 1.3453343873
4326 1.3417122110
4398 1.3340863024
4594 1.3339442393
4617 1.3329876764
4654 1.3327193243
4914 1.3320905830
4921 1.3316453749
4994 1.3304223808
5174 1.3302639936
5195 1.3299785609
5255 1.3298936910
5622 1.3298564462
5631 1.3297467974
5685 1.3295077380
5916 1.3294022431
5949 1.3293044983
5958 1.3292627813
6126 1.3292383930
6151 1.3292187783
6349 1.3292183094
6350 1.3292164325
6380 1.3291903160
6416 1.3291856780
6426 1.3291833234
6434 1.3291798828
6453 1.3291758998
6466 1.3291228857
6483 1.3291178517
6504 1.3290770268
6534 1.3290768783
6543 1.3290687700
6582 1.3290488267
6667 1.3290267849
6699 1.3290199410
6709 1.3290118938
6843 1.3290076755
7123 1.3290046768
7355 1.3290026336
7356 1.3290020610
7364 1.3290002396
7588 1.3289997524
7618 1.3289985079
7707 1.3289982621
7722 1.3289981641
7744 1.3289969248
7763 1.3289958845
7807 1.3289946701
8220 1.3289945652
8281 1.3289944319
8383 1.3289944030
8424 1.3289943666
8533 1.3289943250
8536 1.3289941738
8720 1.3289941205
9009 1.3289941122
9023 1.3289941062
9033 1.3289940649
9047 1.3289940620
9074 1.3289940457
9423 1.3289940361
9433 1.3289940249
9513 1.3289940108
9602 1.3289940058
9629 1.3289940046
9641 1.3289940044
9678 1.3289940026
9736 1.3289939953
9833 1.3289939935
9910 1.3289939914
9912 1.3289939899
9922 1.3289939887
9955 1.3289939873
9990 1.3289939855
10014 1.3289939842
10202 1.3289939837
10213 1.3289939827
10343 1.3289939821
10355 1.3289939818
10359 1.3289939811
10439 1.3289939808
10460 1.3289939806
10465 1.3289939803
10565 1.3289939798
10583 1.3289939796
10596 1.3289939794
10617 1.3289939790
10900 1.3289939786
10986 1.3289939785
11049 1.3289939780
11131 1.3289939776
11152 1.3289939773
11163 1.3289939768
11826 1.3289939763
11843 1.3289939757
12017 1.3289939756
12047 1.3289939754
12205 1.3289939741
12240 1.3289939738
12285 1.3289939737
12346 1.3289939731
12352 1.3289939730
12356 1.3289939727
12451 1.3289939725
12455 1.3289939723
12466 1.3289939718
12569 1.3289939717
12632 1.3289939716
12642 1.3289939714
12749 1.3289939713
12752 1.3289939708
12764 1.3289939706
12798 1.3289939703
12852 1.3289939698
12922 1.3289939695
12993 1.3289939693
12998 1.3289939691
13009 1.3289939689
13541 1.3289939688
13552 1.3289939686
13563 1.3289939684
13578 1.3289939682
13630 1.3289939679
13737 1.3289939676
13854 1.3289939673
13908 1.3289939670
13964 1.3289939663
14035 1.3289939661
14039 1.3289939657
14077 1.3289939652
14088 1.3289939651
14233 1.3289939649
14276 1.3289939644
14304 1.3289939642
14323 1.3289939637
14379 1.3289939635
14422 1.3289939634
14555 1.3289939632
14612 1.3289939630
14623 1.3289939629
14625 1.3289939626
14700 1.3289939625
14702 1.3289939612
15052 1.3289939609
15058 1.3289939606
15152 1.3289939602
15870 1.3289939598
15895 1.3289939593
15904 1.3289939590
15932 1.3289939583
16214 1.3289939581
16288 1.3289939577
16332 1.3289939568
16378 1.3289939567
16382 1.3289939558
16468 1.3289939556
16564 1.3289939554
16568 1.3289939552
16578 1.3289939549
16579 1.3289939548
16641 1.3289939538
16804 1.3289939529
16843 1.3289939526
16855 1.3289939519
17018 1.3289939514
17069 1.3289939508
17162 1.3289939502
17178 1.3289939496
17274 1.3289939495
17295 1.3289939493
17320 1.3289939488
17493 1.3289939485
17552 1.3289939484
17574 1.3289939482
17589 1.3289939475
17596 1.3289939473
17627 1.3289939471
17745 1.3289939469
17749 1.3289939468
17813 1.3289939464
17821 1.3289939460
17833 1.3289939458
17994 1.3289939455
18051 1.3289939453
18109 1.3289939450
18126 1.3289939448
18136 1.3289939444
18198 1.3289939442
18323 1.3289939441
18365 1.3289939439
18376 1.3289939435
18384 1.3289939432
18403 1.3289939428
18702 1.3289939424
18704 1.3289939420
18726 1.3289939416
18802 1.3289939415
19050 1.3289939413
19094 1.3289939411
19098 1.3289939406
21283 1.3289939405
21366 1.3289939403
22170 1.3289939402
22232 1.3289939398
22532 1.3289939397
22963 1.3289939395
23195 1.3289939392
23515 1.3289939389
25026 1.3289939388
25128 1.3289939386
25138 1.3289939383
25502 1.3289939382
25898 1.3289939380
26306 1.3289939379
26475 1.3289939376
26698 1.3289939375
27040 1.3289939373
29602 1.3289939371
29707 1.3289939369
29883 1.3289939365
30484 1.3289939363
30520 1.3289939360
30814 1.3289939359
31072 1.3289939357
31814 1.3289939352
32115 1.3289939348
32195 1.3289939346
32258 1.3289939344
32677 1.3289939342
32726 1.3289939340
32864 1.3289939338
32870 1.3289939337
33121 1.3289939335
34201 1.3289939333
34241 1.3289939330
34877 1.3289939329
34933 1.3289939320
35845 1.3289939319
37127 1.3289939315
37131 1.3289939312
37140 1.3289939309
37361 1.3289939308
37397 1.3289939304
37682 1.3289939303
37806 1.3289939302
37826 1.3289939300
38096 1.3289939298
40542 1.3289939296
42673 1.3289939293
42694 1.3289939289
43306 1.3289939287
44027 1.3289939284
45686 1.3289939283
45698 1.3289939281
45741 1.3289939275
46493 1.3289939273
46687 1.3289939270
46725 1.3289939265
46737 1.3289939262
46828 1.3289939259
46876 1.3289939254
47302 1.3289939252
47314 1.3289939251
47678 1.3289939249
47851 1.3289939245
47858 1.3289939243
48119 1.3289939238
48510 1.3289939237
48561 1.3289939235
48644 1.3289939230
48775 1.3289939229
49013 1.3289939220
49597 1.3289939218
49880 1.3289939214
50000 1.3289939249
evaluations raw_y
1 14.6591352355
2 2.7814198888
752 2.0591861134
1811 2.0295161755
1928 1.9118917175
1942 1.7557550547
1948 1.3817992511
2076 1.2646302444
2095 0.9160796696
2288 0.8877833205
2305 0.8166604182
2324 0.6316557515
2332 0.5917327773
2342 0.4999792528
2492 0.4642129704
2518 0.4548564523
2690 0.4400915792
2699 0.4071947679
2797 0.4025508523
2814 0.3942604772
2918 0.3837368644
3022 0.3756691433
3103 0.3476076996
3121 0.3224981333
3149 0.2757889317
3254 0.2733243330
3267 0.2572803611
3287 0.2555801003
3292 0.2542217009
3314 0.2500071299
3333 0.2499663281
3344 0.2349430329
3360 0.2190272317
3419 0.2108642430
3474 0.2104992254
3564 0.2087161818
3566 0.2043814462
3647 0.2028924189
3660 0.1981577629
3815 0.1980923716
3828 0.1928902271
3832 0.1927365927
3853 0.1908428847
3859 0.1855674939
3921 0.1844123744
4123 0.1826795921
4233 0.1825586022
4236 0.1798650200
4239 0.1774805952
4244 0.1774042745
4250 0.1769468218
4280 0.1763290207
4305 0.1761060537
4314 0.1760305543
4348 0.1760126394
4350 0.1759109413
4505 0.1755981935
4625 0.1747431721
4727 0.1746019219
4730 0.1744823379
4739 0.1743406528
4789 0.1743369028
4824 0.1742694427
4869 0.1741392740
4951 0.1739098015
5023 0.1738946988
5027 0.1735713741
5068 0.1734708757
5125 0.1734159104
5142 0.1732849994
5163 0.1731303011
5250 0.1730890523
5283 0.1730647121
5375 0.1729935227
5522 0.1729804005
5528 0.1729469351
5559 0.1729313920
5656 0.1728872008
5719 0.1728680669
5976 0.1728643970
6000 0.1728633265
6004 0.1728632846
6075 0.1728620690
6079 0.1728560213
6090 0.1728382947
6130 0.1728373351
6168 0.1728239006
6349 0.1728204581
6452 0.1728203528
6489 0.1728165687
6522 0.1728162335
6545 0.1728141735
6565 0.1728141590
6575 0.1728093360
6959 0.1728082436
6987 0.1728065853
7003 0.1728065105
7004 0.1728057914
7075 0.1728050292
7162 0.1728047894
7179 0.1728043137
7263 0.1728037575
7293 0.1728036294
7312 0.1728034982
7316 0.1728034807
7351 0.1728034044
7352 0.1728032783
7401 0.1728032457
7426 0.1728032184
7465 0.1728028372
7476 0.1728028362
7477 0.1728027112
7496 0.1728024514
7571 0.1728023538
7588 0.1728020821
8314 0.1728020740
8363 0.1728020705
8403 0.1728020596
8414 0.1728020241
8432 0.1728020156
8439 0.1728019835
8541 0.1728019744
8635 0.1728019708
8666 0.1728019703
8761 0.1728019670
8762 0.1728019648
8771 0.1728019619
8772 0.1728019553
8813 0.1728019549
8833 0.1728019522
8864 0.1728019498
8871 0.1728019467
8874 0.1728019450
8967 0.1728019396
8990 0.1728019368
9041 0.1728019349
9175 0.1728019326
9241 0.1728019307
9293 0.1728019305
9377 0.1728019301
9382 0.1728019293
9544 0.1728019292
9592 0.1728019285
9598 0.1728019281
9607 0.1728019273
9669 0.1728019267
9691 0.1728019262
9771 0.1728019261
10032 0.1728019260
10036 0.1728019254
10212 0.1728019253
10232 0.1728019251
10993 0.1728019249
12203 0.1728019247
15875 0.1728019244
18387 0.1728019243
18422 0.1728019242
20676 0.1728019241
32613 0.1728019240
33316 0.1728019237
39605 0.1728019236
41238 0.1728019235
43998 0.1728019233
45428 0.1728019232
46151 0.1728019230
46545 0.1728019229
46758 0.1728019226
48107 0.1728019225
48351 0.1728019224
48666 0.1728019223
49074 0.1728019220
49560 0.1728019218
49583 0.1728019217
50000 0.1728019226
evaluations raw_y
1 19.2797994532
2 15.8255344762
3 9.8216414428
17 8.7767752012
22 7.8957601105
26 6.6542790161
84 5.3485317187
107 5.1237934701
180 4.8904188509
403 4.0543865870
425 2.7560334774
2027 2.3413044293
2089 2.2634361427
2122 1.9513776112
2186 1.8786774318
2204 1.8456434770
2236 1.5233321581
2245 1.4506295098
2340 1.3014970376
2353 1.2434921617
2385 1.0760526129
2394 0.9162805374
2631 0.8910865511
2665 0.8268287071
2681 0.6423571983
2739 0.6196457926
2857 0.5984414770
2864 0.5869081355
2932 0.5838366184
2938 0.5630955277
2946 0.5410210847
2956 0.5250152777
2964 0.4979545603
2993 0.4640699152
3222 0.4532341295
3244 0.4392718291
3253 0.4270556453
3327 0.4268107665
3329 0.4139327604
3338 0.4138800242
3511 0.4077560889
3624 0.4023545444
3733 0.4002347938
3744 0.3977177584
3841 0.3931562759
4116 0.3921668740
4131 0.3918917250
4172 0.3899857690
4244 0.3896438662
4267 0.3896292474
4282 0.3879294750
4289 0.3869265046
4426 0.3865428854
4447 0.3854338705
4461 0.3844876758
4466 0.3843829438
4473 0.3835972493
4690 0.3835484029
4691 0.3825924029
4893 0.3822607706
4936 0.3821944717
4982 0.3817921017
5009 0.3817862894
5053 0.3814285382
5210 0.3812211982
5268 0.3811027507
5303 0.3810860522
5316 0.3810765744
5327 0.3810545404
5328 0.3810435194
5356 0.3809791703
5387 0.3809685314
5396 0.3808897883
5403 0.3808071952
5466 0.3807634387
5599 0.3807544902
5638 0.3807275987
5644 0.3807176257
5648 0.3806924581
5656 0.3806732372
5720 0.3806524146
5737 0.3806510673
5811 0.3806434770
5813 0.3806078721
5855 0.3806010143
5865 0.3806000318
5872 0.3805995715
5954 0.3805973589
5965 0.3805767104
6018 0.3805674602
6179 0.3805550060
6196 0.3805508500
6246 0.3805398461
6274 0.3805301927
6438 0.3805282168
6440 0.3805236970
6462 0.3805173170
6575 0.3805151292
6662 0.3805136129
6803 0.3805114220
7029 0.3805097477
7127 0.3805090769
7222 0.3805089389
7245 0.3805085796
7319 0.3805077785
7401 0.3805075841
7422 0.3805075353
7488 0.3805074170
7490 0.3805073984
7526 0.3805073133
7597 0.3805071408
7606 0.3805069126
7795 0.3805068867
7804 0.3805068740
7805 0.3805068693
7815 0.3805066368
7828 0.3805065810
7933 0.3805065756
7965 0.3805065730
8006 0.3805065193
8149 0.3805064702
8152 0.3805064544
8161 0.3805064252
8193 0.3805064056
8248 0.3805063985
8267 0.3805063142
8333 0.3805063039
8348 0.3805062850
8467 0.3805062691
8497 0.3805062685
8593 0.3805062577
8618 0.3805062548
8650 0.3805062429
8710 0.3805062260
8874 0.3805062160
9034 0.3805062157
9051 0.3805062153
9077 0.3805062135
9207 0.3805062125
9210 0.3805062096
9244 0.3805062092
9247 0.3805062068
9401 0.3805062062
9457 0.3805062047
9501 0.3805062043
9536 0.3805062039
9783 0.3805062032
9832 0.3805062024
9847 0.3805062021
9850 0.3805062017
9972 0.3805062012
10083 0.3805062009
10164 0.3805062006
10175 0.3805062004
10643 0.3805062002
10822 0.3805062000
10947 0.3805061999
11005 0.3805061997
11734 0.3805061996
12054 0.3805061993
12080 0.3805061992
12082 0.3805061989
12345 0.3805061987
12393 0.3805061986
12599 0.3805061985
12731 0.3805061984
12893 0.3805061981
13084 0.3805061979
13285 0.3805061977
13447 0.3805061976
13498 0.3805061974
14266 0.3805061973
15538 0.3805061971
15732 0.3805061969
15937 0.3805061967
15946 0.3805061966
15970 0.3805061965
16353 0.3805061963
16847 0.3805061962
17529 0.3805061960
17875 0.3805061958
18921 0.3805061957
20488 0.3805061956
20653 0.3805061953
20681 0.3805061952
21579 0.3805061950
21852 0.3805061948
22326 0.3805061947
22442 0.3805061945
22647 0.3805061942
22930 0.3805061940
23050 0.3805061939
23087 0.3805061938
24399 0.3805061936
27696 0.3805061933
28626 0.3805061932
28913 0.3805061930
28925 0.3805061926
29249 0.3805061924
29644 0.3805061922
29758 0.3805061921
30360 0.3805061920
30364 0.3805061919
30407 0.3805061917
30706 0.3805061915
31308 0.3805061913
31559 0.3805061912
31566 0.3805061911
32591 0.3805061909
32717 0.3805061908
32858 0.3805061906
33077 0.3805061903
34655 0.3805061902
35089 0.3805061901
35683 0.3805061900
35813 0.3805061897
35905 0.3805061896
36299 0.3805061893
36671 0.3805061890
37296 0.3805061887
37663 0.3805061885
37955 0.3805061881
38180 0.3805061878
38529 0.3805061877
38679 0.3805061876
38716 0.3805061872
39241 0.3805061871
40741 0.3805061869
40834 0.3805061867
41387 0.3805061865
41412 0.3805061864
41674 0.3805061862
41767 0.3805061861
41827 0.3805061860
42002 0.3805061858
42750 0.3805061857
43266 0.3805061855
43409 0.3805061853
44085 0.3805061852
44287 0.3805061851
44304 0.3805061850
49573 0.3805061849
50000 0.3805061874
evaluations raw_y
1 24.1211169929
2 17.0618197058
8 10.9153293545
10 7.9283233111
23 6.4624393820
46 4.0706404705
583 3.0449109336
1166 2.4108229387
1842 2.1262667165
1896 2.0350738771
1947 1.8203877830
1962 1.1933611733
2179 0.5834397221
2400 0.4231662525
2459 0.4225231312
2483 0.3617336288
2523 0.3416163059
3052 0.3414658083
3061 0.3397876753
3067 0.3156986357
3164 0.2937805662
3173 0.2917026469
3174 0.2854233658
3216 0.2848837163
3218 0.2706245466
3226 0.2559215979
3359 0.2387193270
3386 0.2368948790
3446 0.2291844630
3497 0.2264681938
3647 0.2235649948
3671 0.2234578740
3695 0.2155313175
3728 0.2122951931
3881 0.2116894648
3882 0.2105425188
3922 0.2076889398
3971 0.2057693731
4065 0.2048160473
4084 0.2040008157
4162 0.2031751330
4167 0.2030772960
4268 0.2021905883
4270 0.2010953280
4305 0.2007747682
4921 0.2003969179
4975 0.2002873029
5045 0.2002212356
5218 0.2002113931
5235 0.2000748477
5317 0.2000463336
5322 0.2000141672
5365 0.1999960934
5436 0.1999339375
5456 0.1998674012
5607 0.1998455759
5640 0.1998171670
5650 0.1998065902
5744 0.1997890664
5921 0.1997766643
5961 0.1997723392
5966 0.1997520355
6093 0.1997445994
6166 0.1997373675
6229 0.1997323160
6233 0.1997309361
6257 0.1997300933
6262 0.1997263705
6286 0.1997212440
6351 0.1997170939
6353 0.1997135609
6475 0.1997114960
6485 0.1997014320
6598 0.1997013036
6666 0.1997011907
6677 0.1997010111
6687 0.1996988584
6695 0.1996988276
6866 0.1996986957
6876 0.1996965812
6970 0.1996963051
7013 0.1996961093
7024 0.1996952739
7033 0.1996946193
7072 0.1996939472
7111 0.1996935346
7207 0.1996931402
7547 0.1996929759
7750 0.1996928851
7794 0.1996928003
7926 0.1996927875
7968 0.1996927639
8008 0.1996927528
8061 0.1996927496
8068 0.1996927148
8091 0.1996926511
8119 0.1996926462
8131 0.1996925861
8141 0.1996925653
8181 0.1996925050
8182 0.1996924983
8193 0.1996924724
8209 0.1996923826
8298 0.1996923788
8360 0.1996923557
8379 0.1996923471
8462 0.1996923020
8500 0.1996922977
8507 0.1996922787
8628 0.1996922627
8748 0.1996922557
8755 0.1996922387
8829 0.1996922361
8842 0.1996922320
8885 0.1996922270
8897 0.1996922266
8909 0.1996922255
8913 0.1996922184
8950 0.1996922137
8985 0.1996922100
8997 0.1996922084
9051 0.1996922064
9125 0.1996921961
9171 0.1996921955
9466 0.1996921939
9640 0.1996921936
9686 0.1996921920
9707 0.1996921915
9777 0.1996921911
9875 0.1996921900
9913 0.1996921896
9931 0.1996921894
9934 0.1996921886
10040 0.1996921882
10337 0.1996921879
10364 0.1996921877
10380 0.1996921876
10804 0.1996921874
10939 0.1996921873
11038 0.1996921871
11781 0.1996921870
11810 0.1996921868
12028 0.1996921867
12380 0.1996921865
12629 0.1996921863
13095 0.1996921862
13182 0.1996921860
13357 0.1996921859
13421 0.1996921858
13751 0.1996921857
13845 0.1996921855
13948 0.1996921854
13983 0.1996921853
14923 0.1996921852
15883 0.1996921851
15974 0.1996921849
16066 0.1996921847
16214 0.1996921845
16607 0.1996921844
16689 0.1996921841
